,id_lattes,titulo,autores,terms
1546,7332212563888239,Aplicação de Algoritmos de Aprendizagem de Máquina na Análise de Dados de Violência contra a Mulher em Caçador/SC,"SANTOS, A. C. B.; KIESKI, K. L.; LOPES, P. F. B.; ROJAS, M. A. T.","[('algoritmos', 'aplicação de algoritmos de aprendizagem de máquina na análise de dados de violência contra a mulher em caçador/sc')]"
1547,7419228407361699,MODELAGEM E SIMULAÇÃO DA PRODUÇÃO DE ETANOL POR PROCESSO DE SACARIFICAÇÃO E FERMENTAÇÃO SIMULTÂNEA USANDO MÁQUINA DE VETORES SUPORTE POR MÍNIMOS QUADRADOS,"DANTAS, P. V. F.; GUILHERME, A.A.; PADILHA, C. E. A.; OLIVEIRA, J. A.; MACEDO, G. R.; Santos, E. S.","[('mínimos quadrados', 'modelagem e simulação da produção de etanol por processo de sacarificação e fermentação simultânea usando máquina de vetores suporte por mínimos quadrados')]"
1548,7439987432525769,Proposta de uma Arquitetura Paralela Reconfigurável para Algoritmos Genéticos Aplicada à Síntese de Circuitos Digitais,"FERLIN, Edson Pedro; LOPES, Heitor S.; LIMA, Carlos R. E.; CICHACZEWSKI, Ederson","[('algoritmos', 'proposta de uma arquitetura paralela reconfigurável para algoritmos genéticos aplicada à síntese de circuitos digitais')]"
1549,7439987432525769,O Jogo Imagem & Ação como Estratégia de Aprendizagempara o Conteúdo de Algoritmos Genéticos,"TEIXEIRA, Maristela R. W.; AGUIAR, Giancarlo F.; FERLIN, Edson Pedro","[('algoritmos', 'o jogo imagem & ação como estratégia de aprendizagempara o conteúdo de algoritmos genéticos')]"
1550,7439987432525769,Características e Desafios na Prática do Currículo da Disciplina de Algoritmos e Programação de Computadores no curso de Engenharia da Computaçao,"CICHACZEWSKI, Ederson; FERLIN, Edson Pedro","[('algoritmos', 'características e desafios na prática do currículo da disciplina de algoritmos e programação de computadores no curso de engenharia da computaçao')]"
1551,7484071887086439,APLICAÇÃO DE DIFERENTES ALGORITMOS PARA A CLASSIFICAÇÃO DE IMAGENS ETM+/LANDSAT- 7 NO MAPEAMENTO AGRÍCOLA,"ADAMI, M.; PINHEIRO, E. S.; MOREIRA, M. A.; FONSECA, L. M. G.","[('algoritmos', 'aplicação de diferentes algoritmos para a classificação de imagens etm+/landsat- 7 no mapeamento agrícola')]"
1552,7532050172035129,Análise do desempenho de técnicas de rastreamento 3D: Algoritmos recursivos baseados em aresta e textura,"SANTOS, R. J. B. C.; REIS, Bernardo F.; Márcio A. S. Bueno; KELNER, J.","[('algoritmos', 'análise do desempenho de técnicas de rastreamento 3d: algoritmos recursivos baseados em aresta e textura')]"
1553,7574246674522809,Processamento de imagens médicas na radioterapia: algoritmos de segmentação para a região pélvica masculina,"GEVERT, V. G.; OBAL, M. T.; VOLPI, N M P; WILHELM, V. E.","[('algoritmos', 'processamento de imagens médicas na radioterapia: algoritmos de segmentação para a região pélvica masculina')]"
1554,7579343336383299,Precificação de Contrato de Energia Elétrica: Modelo de Programação Dinâmica Estocástica,"TAKAHASHI, Leticia; CORREIA, Paulo de Barros","[('programação dinâmica', 'precificação de contrato de energia elétrica: modelo de programação dinâmica estocástica')]"
1555,7583298783322489,Evaluación de algoritmos supervisados y no supervisados de detección de genes ortólogos manejando el desbalance de los datos,"COMPANIONI, C.; GALPERT, D.","[('algoritmos', 'evaluación de algoritmos supervisados y no supervisados de detección de genes ortólogos manejando el desbalance de los datos')]"
1556,7583298783322489,Esquema de evaluación de algoritmos supervisados y no supervisados de detección de genes ortólogos en levaduras Saccharomycete manejando el desbalance de los datos,"COMPANIONI, C.; GALPERT, D.","[('algoritmos', 'esquema de evaluación de algoritmos supervisados y no supervisados de detección de genes ortólogos en levaduras saccharomycete manejando el desbalance de los datos')]"
1557,7583826391876379,Implementações em Grades Computacionais de Algoritmos BSP/CGM para os Problemas da Mochila 0-1 e Mínimo Intervalar,"CÁCERES, E. N.; MONGELLI, H.; NISHIBE, C.; Hércules Sandin","[('algoritmos', 'implementações em grades computacionais de algoritmos bsp/cgm para os problemas da mochila 0-1 e mínimo intervalar')]"
1558,7583826391876379,Implementações Paralelas para o Problema da Mochila Multidimensional usando Algoritmos Genéticos,"Dantas, B. A.; Cáceres, E. N.","[('algoritmos', 'implementações paralelas para o problema da mochila multidimensional usando algoritmos genéticos')]"
1559,7601793236720799,Avaliação dos algoritmos MAXVER e SVM na classificação da cobertura vegetacional da planície de inundação do Alto rio Paraná,"ALVES, F. C; FRAGAL, E. H.","[('algoritmos', 'avaliação dos algoritmos maxver e svm na classificação da cobertura vegetacional da planície de inundação do alto rio paraná')]"
1560,7843695359589199,Filtro Adaptativo baseado em Mínimos Quadrados para Estimação da Frequência em Sistemas Elétricos,"BARBOSA, D.; MONARO, R. M.; COURY, D. V.; OLESKOVICZ, M.","[('mínimos quadrados', 'filtro adaptativo baseado em mínimos quadrados para estimação da frequência em sistemas elétricos')]"
1561,7843695359589199,A Estimação da Freqüência em um Sistema Elétrico de Potência pelo Método dos Mínimos Quadrados,"ROCHA, R. L. S.; BARBOSA, D.; OLESKOVICZ, M.; COURY, D. V.","[('mínimos quadrados', 'a estimação da freqüência em um sistema elétrico de potência pelo método dos mínimos quadrados')]"
1562,7875318298740429,Análise da Desintegração de Comprimidos por Algoritmos de Fluxo Óptico em Seqüências de Imagens de Biosusceptometria AC,"FONSECA P. R.; CORÁ, L A; STELZER, Murilo; MIRANDA, J. R. A.","[('algoritmos', 'análise da desintegração de comprimidos por algoritmos de fluxo óptico em seqüências de imagens de biosusceptometria ac')]"
1563,7936250443046799,Um estudo de funções de avaliação de Algoritmos Genéticos para uma Aplicação Industrial,"VIÉGAS, F.","[('algoritmos', 'um estudo de funções de avaliação de algoritmos genéticos para uma aplicação industrial')]"
1564,7937550774712059,Utilização da programação linear na otimização de um programa de produção de uma tecelagem,"SANTOS, C. M.; OLIVEIRA, F. B.; SCHMIDT, J. S.; PIEKARSKI, C. M.","[('programação linear', 'utilização da programação linear na otimização de um programa de produção de uma tecelagem')]"
1565,7994021077423539,Programação Dinâmica e Multiobjetiva: Ferramentas para a Gestão de Custos,"MORETTI, A. R.; PEREIRA, Antônio Nunes","[('programação dinâmica', 'programação dinâmica e multiobjetiva: ferramentas para a gestão de custos')]"
1566,7995858435182789,Estudos de Fontes de Erro em Algoritmos de Localização de Faltas,"RODRIGUES, M. A. M.; MIRANDA, André Luiz Lins; SILVA, Eduardo Antônio Barros da","[('algoritmos', 'estudos de fontes de erro em algoritmos de localização de faltas')]"
1567,8009502669698729,Análise de fontes de erros na localização de faltas em linhas de transmissão através de algoritmos de uma e duas extremidades,"A.L. DALCASTAGNÊ; BETTIOL, A. L.; ZIMATH, Sérgio Luiz","[('algoritmos', 'análise de fontes de erros na localização de faltas em linhas de transmissão através de algoritmos de uma e duas extremidades')]"
1568,8048233042649999,Comparação entre algoritmos para medição de energia elétrica.,"PEREIRA, Jose Carlos; PAULA, A.","[('algoritmos', 'comparação entre algoritmos para medição de energia elétrica.')]"
1569,8106972825842839,"Utilização de algoritmos de classificação para o mapeamento do uso e cobertura da Terra na bacia hidrográfica no Ribeirão São Bartolomeu, Viçosa - MG, a partir de uma imagem do sensor Ikonos II","MOREIRA, A. A.; SOARES, Vicente Paulo; GLERIANI, J. M.; RIBEIRO, Carlos Antonio Álvares Soares","[('algoritmos', 'utilização de algoritmos de classificação para o mapeamento do uso e cobertura da terra na bacia hidrográfica no ribeirão são bartolomeu, viçosa - mg, a partir de uma imagem do sensor ikonos ii')]"
1570,8133514145411759,Algoritmos para Posicionamento de Conversores em Redes Ópticas,"COSTA, Anderson; DANTAS, Ramide; MARIZ, Denio; SADOK, Djamel; KAMIENSKI, C. A.","[('algoritmos', 'algoritmos para posicionamento de conversores em redes ópticas')]"
1571,8136407451564059,Algoritmo de O(n) para o Problema de Programação Linear da Mochila (Knapsack) 0-1,"ROSA, L. F. L.","[('programação linear', 'algoritmo de o(n) para o problema de programação linear da mochila (knapsack) 0-1')]"
1572,8148486577673949,Plataforma e Ambiente de Simulação para Testes de Algoritmos de Guiamento de VANTs,"GOMES, V. C. F.; MEDEIROS, Felipe Leonardo Lôbo; AQUINO, M. R. C.; GERALDO, D.; DIAS, L. H. M.; HONORATO, M. E. L.","[('algoritmos', 'plataforma e ambiente de simulação para testes de algoritmos de guiamento de vants')]"
1573,8213976522750939,Comparação de dois algoritmos de correção de heterogeneidade em tratamentos de tumores de hipófise com IMRT,"ALBINO, L. D.; SANTOS, Gabriela Reis dos; RIBEIRO, V. A. B.; RODRIGUES, L. N.","[('algoritmos', 'comparação de dois algoritmos de correção de heterogeneidade em tratamentos de tumores de hipófise com imrt')]"
1574,8287861610873629,"Identificação de Massas em Mamografias usando Textura, Geometria e Algoritmos de Agrupamento e Classificação","BRAZ JÚNIOR, Geraldo; SILVA, C. A.; PAIVA, A. C.; MUNIZ, Alexandre César Oliveira","[('algoritmos', 'identificação de massas em mamografias usando textura, geometria e algoritmos de agrupamento e classificação')]"
1575,8287861610873629,Acompanhamento de Discentes: A monitoria como forma de incentivo e motivação da disciplina de Algoritmos I,"REIS, N. C.; PEREIRA, E. A. S.; FREITAS, G. P. C.; REIS, V. A. C.; BRAZ JÚNIOR, Geraldo","[('algoritmos', 'acompanhamento de discentes: a monitoria como forma de incentivo e motivação da disciplina de algoritmos i')]"
1576,8290002440989959,Utilização de Algoritmos Genéticos para Treinamento de Redes IAC,"AZEVEDO, F. M. ou de Azevedo, F.M.; HAHNE, Maria Nazaré Munari Angeloni","[('algoritmos', 'utilização de algoritmos genéticos para treinamento de redes iac')]"
1577,8290002440989959,Algoritmos de Aprendizagem para Redes Neurais Fuzzy: uma aplicação na área médica,"CARVALHO, L. M. F.; NASSAR, Silvia Modesto; AZEVEDO, F. M. ou de Azevedo, F.M.; CARVALHO, Hugo J T de; Monteiro, L L","[('algoritmos', 'algoritmos de aprendizagem para redes neurais fuzzy: uma aplicação na área médica')]"
1578,8326405483302329,Mínimos Quadrados Aplicados à Identificação de Parâmetros da Mecânica Respiratória,"PINO, A. V.; Giannella Neto, A.","[('mínimos quadrados', 'mínimos quadrados aplicados à identificação de parâmetros da mecânica respiratória')]"
1579,8350544815405059,A resolução de algoritmos de adição e subtração apresentada por crianças com indícios de discalculia,"LARA, Isabel Cristina Machado de; FRARE, J. P. N.; AVILA, L. A. B.; PIMENTEL, L. S.","[('algoritmos', 'a resolução de algoritmos de adição e subtração apresentada por crianças com indícios de discalculia')]"
1580,8402032745107959,Algoritmos de Inteligência Computacional Utilizados na Detecção de Fraudes nas Redes de Distribuição de Energia Elétrica,"Altamira de Souza Queiroz; FRANCO, E. M. C.; López, G. P.","[('algoritmos', 'algoritmos de inteligência computacional utilizados na detecção de fraudes nas redes de distribuição de energia elétrica')]"
1581,8409513386055739,Algoritmos para recomposição de sistemas de distribuição,"WILHELM, V. E.; GRUPPELLI JR, F.; YUAN, J. Y.; CARNIERI, C.; VOLPI, N. M. P.; STEINER, M. T. A.; MUSSI JR, N. H.; ZAMBENEDETTI, V.","[('algoritmos', 'algoritmos para recomposição de sistemas de distribuição')]"
1582,8424547290253539,Algoritmos Computacionais para Quantificação de Erros de Medição Devido a Harmônicos em Sistemas de Medição de Energia,"SOUZA, André Nunes de; SILVA, Paulo Sérgio da; COSTA JUNIOR, P.; Ramos, Caio C. Oba","[('algoritmos', 'algoritmos computacionais para quantificação de erros de medição devido a harmônicos em sistemas de medição de energia')]"
1583,8424547290253539,Algoritmos para Estimar Curvas de Cargas a Partir de Padrões de Hábitos de Consumo,"SOUZA, André Nunes de; COSTA JUNIOR, P.; OLIVEIRA, Renato de; PAPA, J. P.; GASTALDELLO, D. S.","[('algoritmos', 'algoritmos para estimar curvas de cargas a partir de padrões de hábitos de consumo')]"
1584,8449916971915629,Otimização do Processo Construtivo de Estruturas de Concreto Massa utilizando Algoritmos Genéticos,"SILVOSO, Marcos Martinez; FAIRBAIRN, Eduardo Moraes Rego; ALVES, J. L. D.; TOLEDO FILHO, R. D.; EBECKEN, Nelson Francisco Fivilla","[('algoritmos', 'otimização do processo construtivo de estruturas de concreto massa utilizando algoritmos genéticos')]"
1585,8449916971915629,Metodologia de otimização do processo construtivo de estruturas de concreto massa via algoritmos genéticos,"SILVOSO, Marcos Martinez; FAIRBAIRN, Eduardo Moraes Rego; ALVES, J. L. D.; TOLEDO FILHO, R. D.; EBECKEN, Nelson Francisco Fivilla","[('algoritmos', 'metodologia de otimização do processo construtivo de estruturas de concreto massa via algoritmos genéticos')]"
1586,8449916971915629,Modelos de ajuste para a elevação adiabática de temperatura do concreto utilizando algoritmos genéticos,"SILVOSO, Marcos Martinez; FAIRBAIRN, Eduardo Moraes Rego; TOLEDO FILHO, R. D.; GUERRA, Elcio Antônio; ANDRADE, Moacir A S","[('algoritmos', 'modelos de ajuste para a elevação adiabática de temperatura do concreto utilizando algoritmos genéticos')]"
1587,8449916971915629,Retroanálise do Comportamento Termo-Químico de Estruturas de Usinas Hidrelétricas Utilizando Algoritmos Genéticos,"SILVOSO, Marcos Martines; FAIRBAIRN, Eduardo Moraes Rego; TOLEDO FILHO, R. D.; RIBEIRO, Fernando Luiz Bastos","[('algoritmos', 'retroanálise do comportamento termo-químico de estruturas de usinas hidrelétricas utilizando algoritmos genéticos')]"
1588,8494271331675279,Síntese de Redes de Trocadores de Calor utilizando Análise Pinch em Conjunto com Algoritmos Genéticos,"SILVA, Aline Priscila da; RAVAGNANI, M. A. S. S.; ARROYO, Pedro Augusto; CONSTANTINO, Ademir Aparecido","[('algoritmos', 'síntese de redes de trocadores de calor utilizando análise pinch em conjunto com algoritmos genéticos')]"
1589,8525132522308309,Desempenho de Algoritmos de Proteção por Caminho Compartilhado Sensíveis às Limitações da Camada Física em Redes WDM,"ROSA, S. R. A. S.; DRUMMOND, A. C.; FONSECA, Nelson Luis Saldanha da","[('algoritmos', 'desempenho de algoritmos de proteção por caminho compartilhado sensíveis às limitações da camada física em redes wdm')]"
1590,8525132522308309,Estudo Sobre o Uso de Métricas de Fragmentação de Espectro no Projeto de Algoritmos RSA,"SILVA, K. A.; BRASILEIRO, I. B.; COSTA, L. R.; DRUMMOND, ANDRÉ C.","[('algoritmos', 'estudo sobre o uso de métricas de fragmentação de espectro no projeto de algoritmos rsa')]"
